MatchID;Champ Name;win;effectiveHealAndShielding;largestKillingSpree;largestMultiKill;timeCCingOthers;totalDamageDealtToChampions;physicalDamageDealtToChampions;magicDamageDealtToChampions;trueDamageDealtToChampions;totalDamageDealt;physicalDamageDealt;magicDamageDealt;trueDamageDealt;damageDealtToTurrets;damageDealtToObjectives;totalHeal;totalDamageTaken;physicalDamageTaken;magicDamageTaken;trueDamageTaken;damageSelfMitigated;goldSpent;totalMinionsKilled;neutralMinionsKilled;visionScore;wardsPlaced;wardsKilled;visionWardsBoughtInGame;turretKills;inhibitorKills
KR_7392720040;Orianna;1;365.71563720703125;3;1;15;12089;1104;10772;212;93826;11932;81320;572;1322;1737;1053;10758;2741;7297;718;5310;7975;174;0;10;6;2;1;1;0
KR_7392720040;Thresh;1;796.0383911132812;0;1;26;4338;684;3654;0;8310;2327;4730;1253;0;282;625;8544;5899;2181;462;7126;5375;28;0;63;24;11;7;0;0
KR_7392654754;Ambessa;1;0;4;1;10;11627;10923;0;703;116362;113164;0;3197;6414;6414;1884;13881;7610;6271;0;13546;8037;178;8;17;6;3;2;2;1
KR_7392654754;Viego;1;0;6;2;15;19198;16702;2154;342;210961;144983;9717;56259;876;39376;18681;29230;19931;8763;536;16806;10175;18;152;29;7;3;17;1;0
KR_7392654754;Vex;1;0;4;3;20;13585;854;12423;308;92306;13559;73023;5724;4865;11394;1349;13561;4755;8468;337;7720;8225;147;0;20;9;3;3;3;0
KR_7392654754;Aphelios;1;0;6;2;12;20738;19444;975;318;96647;84504;2266;9876;6568;7895;3449;9207;6183;2853;170;4447;9575;160;0;28;11;7;3;1;1
KR_7392654754;Blitzcrank;1;395.7646484375;0;0;36;6599;1898;3997;702;16571;6256;5058;5255;3794;3794;1427;17150;9870;7058;222;9501;6025;16;0;47;27;2;9;1;0
KR_7392654754;Cassiopeia;0;0;3;2;16;14080;455;13581;44;91351;12639;77024;1687;966;6781;3132;18446;10349;7653;442;8201;8450;176;0;15;7;2;2;0;0
KR_7392654754;Vi;0;0;2;1;14;7949;7747;0;202;176448;123649;0;52799;536;9905;9068;22314;16621;5169;523;26490;9050;12;135;11;2;1;0;0;0
KR_7392654754;Hwei;0;416.3792419433594;0;0;19;11310;825;10484;0;81200;7538;66761;6901;366;2719;639;15555;12562;2282;709;5452;5750;146;0;14;7;1;4;0;0
KR_7392654754;Jhin;0;0;2;1;26;11996;11060;711;225;71990;70195;1176;617;413;2131;911;12677;8610;3663;404;5440;8050;145;0;16;7;4;0;0;0
KR_7392654754;Swain;0;116.44708251953125;3;2;36;7564;1040;5730;794;26161;5061;18551;2548;153;765;4066;17404;13946;3162;294;7634;6850;47;0;56;22;13;4;0;0
KR_7388077603;KSante;1;564.7499389648438;2;2;32;14766;12620;1503;641;105032;85604;4548;14879;3046;8805;1961;34384;20327;6096;7960;43894;8850;127;6;17;4;2;2;2;0
KR_7388077603;Skarner;1;0;4;1;53;17138;10855;5801;482;173572;76463;28150;68957;91;29187;13130;39928;23029;10450;6448;64232;10000;13;112;28;6;3;6;0;0
KR_7388077603;Orianna;1;1577.896240234375;2;1;15;16637;1356;15280;0;126610;18315;107125;1170;1875;5031;2365;17970;8211;9391;367;12060;10400;174;8;21;10;1;2;0;0
KR_7388077603;Jhin;1;0;8;2;25;51509;49621;1322;566;247683;232810;12079;2793;14142;30185;4583;18216;8036;7332;2846;8506;17250;211;8;7;6;1;0;4;2
KR_7388077603;Xerath;1;299.9599914550781;2;1;23;19453;608;18844;0;53349;5216;46615;1516;2517;5101;1496;13850;8222;4763;864;5811;8800;28;4;66;31;4;10;2;0
KR_7388077603;Vayne;0;0;5;4;12;44815;25641;4319;14853;217691;143541;19121;55029;11108;31385;12904;39239;28673;10300;265;29489;17158;192;13;24;11;3;1;2;1
KR_7388077603;LeeSin;0;1236.159912109375;2;1;19;10128;8553;1178;396;197107;101389;29799;65917;0;15911;18273;37780;27843;9896;40;34489;9625;23;148;48;18;8;9;0;0
KR_7388077603;Gragas;0;0;0;1;60;21375;1479;19895;0;106759;12747;92023;1988;487;487;8987;37626;25207;11536;882;28581;8700;151;0;23;11;3;4;0;0
KR_7388077603;Aphelios;0;0;0;1;7;8503;7829;584;89;146955;142994;2541;1419;2914;2914;5893;25607;16780;8619;207;11529;10085;204;4;6;5;0;3;2;0
KR_7388077603;Yuumi;0;11618.923828125;0;1;17;8073;387;6538;1148;17535;1297;12926;3311;1114;1548;6165;16442;11443;4706;293;6507;8775;12;0;38;17;3;5;0;0
KR_7388013484;Ornn;0;0;2;1;33;17524;6561;10219;743;135609;57520;69820;8268;2480;3323;1711;34836;16301;10329;8204;34013;10400;190;0;5;0;2;0;0;0
KR_7388013484;XinZhao;0;0;5;2;26;26881;24429;1197;1254;215014;151014;7770;56229;381;24184;21760;39498;30019;6771;2707;27993;14050;25;141;33;5;5;2;1;0
KR_7388013484;Azir;0;0;4;1;14;25242;757;23775;709;164466;8008;150160;6297;3378;5460;3007;24627;7313;15809;1503;11196;13500;215;12;30;9;7;8;2;0
KR_7388013484;Ezreal;0;0;2;1;0;20145;14072;5442;630;151623;126180;18891;6551;744;4011;4565;24516;19184;3142;2189;10465;12033;233;0;13;9;1;0;0;0
KR_7388013484;Bard;0;3054.5615234375;2;1;45;12203;4397;6142;1663;28210;8952;15595;3662;0;719;4072;29618;20804;6070;2743;21763;7725;26;0;61;32;4;5;0;0
KR_7388013484;Camille;1;0;2;1;28;26578;15258;1621;9699;175907;145690;1621;28595;5407;12951;13759;39970;21304;15879;2786;44098;11483;193;16;24;8;1;4;3;1
KR_7388013484;Ambessa;1;0;3;2;18;33072;30341;0;2730;294807;240313;0;54494;2126;42187;18506;35178;24458;9117;1602;40648;14750;26;183;42;8;6;8;1;0
KR_7388013484;Annie;1;2609.1474609375;2;1;45;39363;662;37856;844;145227;13759;129327;2140;7269;7269;0;25023;10677;14026;320;15927;11475;190;0;14;8;3;5;2;0
KR_7388013484;Jhin;1;0;3;1;15;11529;11036;492;0;181344;170410;9449;1484;5409;13709;3549;14277;9613;4292;371;8163;11400;239;8;17;10;1;0;3;0
KR_7388013484;Pyke;1;0;3;2;39;17516;13441;0;4075;58853;51125;0;7727;2417;2417;7192;22481;14956;7168;355;14088;11900;69;0;92;25;19;2;1;0
KR_7386628914;Aatrox;0;0;2;1;10;9238;7715;1523;0;73521;69230;4291;0;2368;2368;3475;22096;16401;4995;699;17152;6950;123;0;6;4;0;0;1;0
KR_7386628914;Zac;0;221.0865936279297;2;1;27;10461;2325;6951;1184;118743;18432;60749;39561;52;13640;41030;48275;28279;14559;5436;36371;8200;12;90;15;3;2;0;0;0
KR_7386628914;Akali;0;0;3;1;2;19590;1759;16716;1114;89241;12017;71879;5344;728;728;1765;21889;8868;12180;840;12347;8850;163;0;14;7;1;0;0;0
KR_7386628914;Jhin;0;0;3;2;20;23396;22684;627;85;94300;87085;3779;3435;1151;1151;2350;17103;12086;4626;390;8983;9100;132;0;6;4;0;0;0;0
KR_7386628914;Braum;0;1512.5596923828125;0;1;30;6375;1433;4461;480;21706;4299;6627;10779;448;448;1414;20433;12575;6716;1141;23612;5400;19;0;40;12;7;4;0;0
KR_7386628914;Lucian;1;0;6;2;6;37738;31884;3437;2416;135255;121782;7998;5474;10027;10027;4315;18480;12458;5805;216;8111;10850;148;8;25;8;3;2;3;0
KR_7386628914;Gragas;1;0;2;1;28;11627;486;10349;792;164156;17728;84164;62263;5855;37273;14883;25071;18389;6214;467;14588;6950;7;104;6;1;1;2;2;1
KR_7386628914;Galio;1;282.3834228515625;2;1;46;18587;277;17608;701;83073;4193;77161;1719;1610;1610;2013;20832;12835;7227;770;26843;7025;130;0;19;7;0;1;0;0
KR_7386628914;Samira;1;0;6;3;6;28760;23077;3049;2633;114801;98917;11337;4546;6547;6547;5801;19133;13533;5427;173;12976;13975;145;8;5;4;0;0;3;0
KR_7386628914;Alistar;1;2953.4326171875;0;1;47;7221;789;5480;952;16796;2515;11950;2329;659;966;5452;20977;13552;7125;300;23206;5800;13;0;38;17;2;4;0;0
KR_7386608498;Ahri;0;0;0;1;20;14579;1878;10117;2583;96940;10775;57068;29096;184;3373;4253;19965;7363;11965;636;8309;8075;156;0;15;10;3;3;0;0
KR_7386608498;Smolder;0;0;0;1;8;14746;11663;2824;258;111260;97987;8822;4450;0;4399;3191;19038;8060;10343;634;9021;8250;171;0;9;6;1;0;0;0
KR_7386608498;Belveth;0;0;3;2;20;20490;15936;1507;3046;175758;125600;6572;43584;0;13330;15881;35105;21297;12434;1372;22100;11850;23;120;20;4;4;0;0;0
KR_7386608498;Vladimir;0;0;2;1;5;16442;633;15809;0;108449;9834;98271;344;3259;3788;19244;24173;13649;9175;1348;10748;8700;172;0;7;4;1;0;1;0
KR_7386608498;Pyke;0;0;4;2;30;9782;7868;0;1913;17881;14539;0;3342;0;142;2681;19056;9975;8393;686;10559;8475;23;0;77;41;10;9;0;0
KR_7386608498;Briar;1;0;2;1;16;15665;11396;2404;1864;101470;93585;5047;2838;2147;2147;8511;22029;11062;8895;2072;15233;9050;148;8;10;6;2;0;0;0
KR_7386608498;Udyr;1;0;3;2;20;10234;2352;7515;367;194243;44383;83190;66669;272;52295;18020;26579;18538;6954;1087;29922;9275;7;140;24;3;7;3;2;0
KR_7386608498;Sylas;1;0;8;5;17;37162;1070;34432;1659;162335;10570;147524;4239;16587;23729;6555;28998;17055;10058;1884;18405;17835;201;0;22;5;4;3;5;2
KR_7386608498;Jinx;1;0;5;2;14;28545;28018;387;140;172952;166427;623;5902;5339;12965;4289;16735;11517;4361;856;8840;11525;212;2;35;12;4;5;1;0
KR_7386608498;Alistar;1;2525.202392578125;0;0;45;6269;697;4923;648;17548;3881;8946;4720;801;1199;3928;16020;10528;3589;1902;23930;6400;32;2;74;33;12;10;0;0
KR_7375857169;Cassiopeia;0;0;0;1;19;16346;307;16039;0;99213;11121;87587;504;2896;3112;2309;18856;8969;8453;1433;9077;8480;158;4;21;8;2;4;2;0
KR_7375857169;Zac;0;0;0;1;22;10433;993;8572;866;171338;18397;98868;54071;0;6666;35002;38450;19029;14905;4515;20914;7250;15;130;12;2;3;2;0;0
KR_7375857169;Smolder;0;0;2;1;7;14796;12349;2446;0;102446;94696;7491;258;1294;1490;2483;19791;6962;11836;993;11119;9433;199;0;18;8;7;2;0;0
KR_7375857169;Caitlyn;0;0;2;2;5;9182;8758;423;0;96178;91260;663;4254;1864;1864;2585;18337;11745;4862;1729;8471;7450;167;0;15;6;2;1;0;0
KR_7375857169;Thresh;0;1138.048828125;0;1;22;4697;403;3969;324;14659;4038;6696;3924;0;0;1667;21096;10220;9396;1478;14863;5375;37;1;59;34;7;7;0;0
KR_7375857169;Aurora;1;0;2;1;4;16412;982;14402;1027;100643;11301;87378;1963;5198;7406;4831;19076;3691;15299;85;8818;8475;167;2;20;10;3;5;3;0
KR_7375857169;Kindred;1;1064.7763671875;7;1;13;25922;17160;4224;4537;226289;139689;30679;55920;5119;55644;16239;23934;16272;7485;176;12869;10625;24;143;27;7;4;4;2;0
KR_7375857169;Hwei;1;543.7141723632812;7;1;19;24646;856;23546;243;119276;13892;103305;2080;5917;7632;2292;11734;7632;3923;178;6173;10550;188;0;14;8;3;4;2;1
KR_7375857169;Corki;1;0;3;1;3;21286;14151;4437;2697;148354;84388;46561;17404;9698;15108;3576;12310;9189;2669;451;6831;9833;210;2;17;9;3;0;3;1
KR_7375857169;Pyke;1;0;4;1;22;8163;6738;0;1425;19462;14803;0;4658;0;2780;3222;14579;9857;4643;78;8527;7150;30;0;60;30;13;2;0;0
KR_7373860123;Ambessa;1;0;3;1;17;45773;41637;1533;2602;268506;264370;1533;2602;5437;12666;14807;42798;26750;12153;3895;55847;16200;271;0;21;7;3;2;3;0
KR_7373860123;LeeSin;1;2258.767822265625;0;1;26;13841;10159;1312;2369;314074;149504;41240;123327;1290;27946;27482;48148;32516;14207;1424;54237;11875;16;210;54;16;12;9;0;0
KR_7373860123;Ahri;1;0;11;3;39;42941;4069;32566;6305;261568;21259;168704;71605;6638;12974;9804;22027;6691;14382;953;10326;17085;320;4;43;18;9;3;3;1
KR_7373860123;Jhin;1;0;5;2;58;22391;20673;1259;458;208885;196264;9593;3027;2162;16235;3465;23283;6900;15485;896;10320;12475;246;5;22;11;1;1;0;0
KR_7373860123;Xerath;1;911.199951171875;0;1;40;26431;652;25778;0;91629;4394;66662;20571;510;957;1913;23947;9809;13225;911;8887;8525;56;0;87;43;8;3;0;0
KR_7373860123;KSante;0;2831.72509765625;3;2;45;22984;18710;2644;1630;146131;124435;10688;11007;4467;8926;6513;54857;35395;15482;3979;77272;12150;159;1;27;10;2;4;1;0
KR_7373860123;Viego;0;7.261338710784912;5;2;29;23626;19294;3022;1310;330279;221620;12709;95948;2868;54199;28379;54207;40307;11529;2370;41241;13808;51;201;55;9;13;9;1;0
KR_7373860123;Sylas;0;0;3;2;21;29544;2205;25465;1873;220037;14341;181873;23821;4290;9463;8358;39051;19569;16663;2819;24612;15525;248;8;23;4;6;4;3;1
KR_7373860123;Hwei;0;792.6760864257812;3;1;36;28396;753;26563;1079;234824;22307;202169;10346;4974;12247;2000;19678;11885;7386;406;10745;13525;280;13;35;17;3;9;1;0
KR_7373860123;Alistar;0;5336.18896484375;0;0;52;8323;837;6662;822;17499;2211;12994;2293;215;565;9545;40618;22732;15725;2160;49594;8000;23;2;98;39;11;7;0;0
KR_7373818732;Heimerdinger;0;0;0;0;7;6036;357;5679;0;42078;6344;35733;0;27;27;4;6472;5985;0;486;2068;3675;106;0;1;1;0;1;0;0
KR_7373818732;Graves;0;0;0;0;9;5623;4849;197;575;84198;57909;1577;24712;0;0;4504;12679;4831;7764;84;5639;4125;11;80;9;3;1;3;0;0
KR_7373818732;Singed;0;0;0;1;12;2804;361;2300;142;30880;3258;27479;142;652;652;13;10667;4121;6309;236;5150;4100;75;0;2;0;0;0;0;0
KR_7373818732;Ashe;0;194.7296142578125;2;2;28;8760;8224;536;0;31983;30762;1221;0;120;120;536;13282;5892;7171;218;5688;4800;74;0;13;3;5;0;0;0
KR_7373818732;Alistar;0;398.6150207519531;0;1;33;3741;1460;1757;524;6362;2440;1834;2087;0;0;1090;11269;4907;6021;340;10061;3450;8;0;27;8;2;2;0;0
KR_7373818732;Ambessa;1;0;5;1;5;7923;7346;0;576;79001;68259;0;10742;2647;2647;1272;7307;2200;5084;22;9532;7275;130;0;2;2;0;1;1;0
KR_7373818732;LeeSin;1;295.9087219238281;9;3;13;12288;9943;1645;698;131849;70206;25417;36225;1507;23197;10902;16742;12114;4279;348;15148;7325;5;107;17;8;1;3;1;0
KR_7373818732;Hwei;1;61.67353057861328;5;2;6;8920;1098;7782;40;74507;9792;60367;4347;6118;6118;0;3767;2946;744;75;1878;7625;143;0;9;7;0;4;2;0
KR_7373818732;Cassiopeia;1;0;3;2;16;14040;907;13083;50;72733;4190;67729;813;2852;6025;2013;8064;6307;1345;411;3074;7400;119;4;17;7;3;2;1;0
KR_7373818732;Galio;1;299.05987548828125;0;1;25;3958;318;3640;0;11529;1118;8571;1839;1780;1780;526;7687;6802;500;384;5136;4900;12;0;29;16;1;9;0;0
KR_7373795395;Warwick;1;0;2;1;17;9137;3501;5555;80;31110;17658;10329;3123;919;919;4584;9606;2308;6856;441;5229;4100;76;0;11;7;0;2;0;0
KR_7373795395;Vi;1;0;2;1;14;8248;8088;0;160;115779;75796;0;39982;0;17202;7991;14601;8435;5711;454;14355;4383;4;100;19;3;3;2;0;0
KR_7373795395;Zac;1;0;5;1;28;11484;1366;9807;309;45683;7171;37966;545;0;87;11029;13598;5811;6414;1372;8246;5500;91;0;15;7;2;2;0;0
KR_7373795395;Corki;1;0;8;2;0;10156;6716;2082;1357;55078;27838;23339;3900;0;1103;382;5049;3738;1111;200;3037;5983;122;3;12;4;4;0;0;0
KR_7373795395;Nautilus;1;215.43508911132812;2;1;34;5570;1986;3133;450;11208;3381;6307;1519;0;162;441;7945;5453;2386;106;7240;4400;15;0;37;15;4;4;0;0
KR_7373795395;Akali;0;0;2;1;1;12426;1169;10900;357;50689;7227;43104;357;0;0;252;11222;7066;3965;190;5021;4750;108;0;8;4;1;0;0;0
KR_7373795395;LeeSin;0;263.0045471191406;2;1;10;6630;4923;1165;541;100139;44564;20578;34996;0;2345;7036;18717;12683;5677;356;13529;5075;7;84;20;10;3;7;0;0
KR_7373795395;Leblanc;0;0;0;1;17;9908;2039;6880;988;50675;10771;38873;1030;387;793;0;7291;2757;4327;206;2686;4875;117;0;8;4;1;3;0;0
KR_7373795395;Ashe;0;0;0;1;26;6789;6214;574;0;30841;30266;574;0;0;0;422;7928;4288;2962;676;3163;3900;93;0;12;5;0;1;0;0
KR_7373795395;Alistar;0;781.0599365234375;0;0;28;3104;648;1997;458;7737;2080;3707;1949;0;74;1619;9713;4587;4429;696;8135;3125;20;0;21;14;2;3;0;0
KR_7372969077;Darius;1;0;0;1;20;12237;10900;0;1337;120611;114614;0;5996;6005;6808;4907;24975;15268;5967;3739;19783;8760;184;0;5;2;0;0;2;1
KR_7372969077;Caitlyn;1;0;8;4;23;38313;36399;1010;903;217619;206707;1297;9614;13626;19812;9776;22190;9779;9125;3286;11959;16200;227;4;18;8;5;0;4;0
KR_7372969077;Yone;1;0;3;2;9;15731;10923;2751;2056;130988;102584;12618;15786;1491;1491;4996;26730;13766;11469;1493;22092;9975;173;8;13;9;2;1;0;1
KR_7372969077;Teemo;1;0;2;1;25;14234;1540;11433;1260;210806;35905;110063;64837;0;26592;10129;23794;18590;4701;503;11277;9400;26;136;35;7;5;6;0;0
KR_7372969077;Lux;1;2740.4462890625;3;1;52;22480;1239;21150;90;48142;5363;39952;2825;3190;10226;3301;13788;6493;6706;588;8684;10250;47;0;73;27;11;6;3;0
KR_7372969077;LeeSin;0;0;5;2;17;18557;14689;2428;1438;203763;100303;32794;70665;0;25355;17698;37957;23643;13660;652;35165;11100;12;138;30;15;0;6;0;0
KR_7372969077;Varus;0;0;3;1;27;22778;13587;9190;0;157772;117639;33567;6566;7759;7759;6410;29191;22301;5519;1370;20931;11425;215;4;15;7;4;1;2;0
KR_7372969077;Vex;0;0;0;1;27;19871;1524;18346;0;130103;11899;118045;158;3401;3474;2583;26983;17787;7607;1589;19665;8800;190;1;12;8;1;0;2;0
KR_7372969077;Lulu;0;7423.33984375;0;0;22;6425;974;5450;0;21542;4997;14743;1800;590;1250;2490;17890;10925;6022;941;12579;6900;33;0;73;30;9;12;0;0
KR_7372969077;Vayne;0;0;3;2;7;20715;14711;831;5172;158387;123209;9332;25845;7274;17850;8849;24395;15797;7506;1092;13046;13000;231;4;14;6;1;0;2;0
KR_7372912839;KSante;0;133.25;0;0;17;7505;6941;563;0;66013;63853;563;1596;600;600;1196;12001;4332;7487;181;10082;5575;143;0;14;6;2;1;0;0
KR_7372912839;Viego;0;0;2;2;13;7238;6378;424;436;124123;90866;2947;30309;0;6498;9888;21778;14882;5682;1213;10278;7350;18;105;19;5;4;2;0;0
KR_7372912839;Yone;0;0;2;1;15;16583;11858;3201;1523;93779;74489;13258;6031;3637;4067;2343;18857;8388;8433;2034;12990;8360;139;0;11;8;0;2;1;0
KR_7372912839;Swain;0;0;2;1;26;10571;968;9341;261;76843;7896;68462;483;1209;2067;2847;17546;11905;5223;417;8112;7200;134;0;16;7;4;0;0;0
KR_7372912839;Velkoz;0;168.265625;0;1;23;9530;794;6520;2214;20934;1879;15325;3728;267;267;1153;13570;8943;4235;391;4936;5100;20;0;39;14;4;2;0;0
KR_7372912839;Chogath;1;0;4;2;48;14098;3299;8698;2100;97314;21192;63970;12151;3273;7245;8917;23731;18036;4633;1061;20652;7950;150;4;5;3;0;0;1;0
KR_7372912839;Vi;1;0;3;1;18;8662;7789;0;872;156050;109168;0;46882;1586;24424;9772;16154;11858;3829;466;18796;7333;22;109;12;2;2;0;0;0
KR_7372912839;Akali;1;0;5;2;4;18343;1441;15736;1165;94642;10958;81024;2659;4561;8863;1658;12080;9327;1865;886;7005;8950;123;1;13;7;0;2;1;0
KR_7372912839;Ashe;1;0;2;1;35;12329;11032;1196;100;61305;56722;1196;3386;2497;2497;409;12799;4993;6395;1410;4445;5600;105;0;17;7;2;0;1;0
KR_7372912839;Lulu;1;3430.886962890625;0;1;31;5715;1323;4391;0;12868;2549;9337;980;1067;1067;689;9015;4051;4352;611;6576;5350;18;0;59;25;9;8;0;0
KR_7372847518;Maokai;1;0;2;1;74;15980;1900;13856;224;143383;27946;102833;12604;6992;6992;18061;45831;26406;17135;2289;53800;9600;198;0;16;10;3;0;3;0
KR_7372847518;XinZhao;1;0;0;1;27;16139;14393;1269;476;216446;144694;10694;61055;1458;22547;24391;37195;28060;7734;1400;29610;10925;17;145;44;5;10;4;0;0
KR_7372847518;Ahri;1;0;0;1;25;21575;2571;14211;4791;110193;17887;63086;29220;1175;1175;5306;22199;15029;5676;1493;10877;8650;170;0;31;12;4;4;3;0
KR_7372847518;Caitlyn;1;0;15;3;33;60895;57223;906;2764;263238;249280;1938;12019;13037;19350;12543;24478;16333;7204;940;17113;18000;245;8;29;9;7;2;3;1
KR_7372847518;Thresh;1;3039.966552734375;0;0;55;11101;1281;8762;1058;22706;3914;16991;1800;709;1440;2139;25529;19822;3942;1764;31651;6250;21;0;57;30;4;6;0;0
KR_7372847518;Xayah;0;0;4;2;16;25137;24513;0;624;186199;176100;0;10099;1560;8978;4525;28307;19618;7383;1306;13245;12125;212;12;24;6;4;3;0;0
KR_7372847518;Ambessa;0;0;5;1;17;19159;17554;0;1605;273692;201830;0;71862;4832;48359;19156;39901;28452;7747;3701;53380;11955;31;177;22;1;9;1;1;0
KR_7372847518;Alistar;0;4492.8828125;2;1;62;10552;1925;7806;820;20806;3921;14031;2853;0;1010;7379;30919;21860;6950;2108;42642;6900;21;0;61;22;9;2;0;0
KR_7372847518;Yone;0;0;4;2;37;39850;29209;5836;4804;200271;168027;21169;11075;5797;5797;9014;36034;22203;12171;1660;34313;13675;198;11;32;9;3;4;3;0
KR_7372847518;Rumble;0;0;2;1;18;26998;1528;25435;34;125012;12926;105558;6526;2734;7100;2331;26331;17174;8421;736;21600;10075;176;0;25;11;2;3;0;0
KR_7372769842;Fiora;1;4644.60400390625;7;3;30;51596;31773;1694;18128;294012;262698;2420;28893;20244;25599;29336;55374;33013;13269;9091;83314;21733;310;4;29;13;4;2;8;1
KR_7372769842;Vi;1;0;2;2;44;12895;11767;47;1080;337631;209713;47;127868;0;41468;17759;49850;28088;19392;2369;58690;12200;18;207;27;2;8;0;0;0
KR_7372769842;Ambessa;1;0;5;2;30;54326;51023;285;3017;191598;185397;285;5915;4210;4210;15319;49912;24340;19301;6270;76319;15130;172;8;26;14;2;2;0;0
KR_7372769842;Swain;1;0;2;1;48;28474;1758;26185;530;127496;16869;108918;1708;2229;4272;8147;40173;20775;16794;2603;22770;10450;187;0;18;9;6;2;0;0
KR_7372769842;Karma;1;8584.4814453125;2;1;41;28149;1076;26389;684;50948;3149;40163;7636;792;1539;671;28733;15549;12432;751;13450;9650;30;0;65;15;11;2;1;0
KR_7372769842;Akali;0;0;7;2;4;43263;2341;37958;2963;147749;14764;124091;8893;1916;4937;5412;39270;24845;10352;4072;21689;13500;177;0;16;7;1;0;1;0
KR_7372769842;Amumu;0;0;4;3;61;34837;1836;26273;6728;290546;27799;163250;99496;331;27198;22142;53905;34100;13491;6313;50873;14100;34;179;20;1;5;0;1;0
KR_7372769842;Pantheon;0;0;4;2;41;42338;37471;1842;3025;161113;152027;5346;3739;4723;8070;10228;45165;30508;5286;9369;44667;14500;174;4;18;6;4;0;2;0
KR_7372769842;Ashe;0;0;3;2;69;49569;43131;2876;3561;213095;192839;2876;17380;3083;29113;10027;37815;20561;15841;1412;21964;15700;205;12;35;14;5;0;1;1
KR_7372769842;Renata;0;15999.111328125;0;1;38;16558;2819;9833;3904;48298;7963;32401;7934;582;13079;11937;32289;14150;14456;3682;31719;8925;18;4;109;69;2;11;0;0
KR_7370581439;Jayce;1;0;8;3;27;53149;41160;11250;738;310938;269180;39310;2448;10115;21087;10196;34934;19035;14621;1277;27287;18225;267;27;27;13;3;1;3;1
KR_7370581439;Graves;1;0;8;2;24;43096;36849;1565;4682;411595;344552;1685;65357;4930;57284;12390;29060;15992;11435;1632;26320;19100;57;220;32;4;7;2;2;1
KR_7370581439;Sylas;1;0;4;2;28;30860;645;29324;890;168221;6695;153087;8439;6464;7964;7806;35313;15761;17956;1595;23395;13525;203;4;45;8;15;5;2;0
KR_7370581439;Varus;1;0;2;1;33;33061;19566;13256;238;179247;145191;33063;992;6085;17120;5222;29379;12278;15208;1892;17135;15075;237;4;22;8;4;1;3;0
KR_7370581439;Rell;1;1098.066162109375;0;1;47;8041;1945;4985;1110;15696;4652;8208;2835;188;188;1207;32005;14470;14902;2632;44041;9250;17;0;98;48;5;14;0;0
KR_7370581439;Irelia;0;0;0;1;16;19206;14668;4537;0;156992;140004;16987;0;5689;5689;8646;46438;30967;14624;846;28323;10325;215;4;16;6;3;0;1;0
KR_7370581439;Nidalee;0;6707.2666015625;0;1;13;16839;1716;13114;2008;209051;19271;127715;62065;151;14689;26812;40244;30187;8900;1156;21341;10600;21;145;29;7;7;7;0;0
KR_7370581439;Ryze;0;0;3;2;36;38614;1382;37232;0;271704;10165;261479;60;1295;7599;6346;43072;23649;17399;2023;27954;15800;277;8;43;17;3;10;1;0
KR_7370581439;Corki;0;0;6;2;2;40521;28279;6433;5807;208510;117323;73937;17249;3234;11832;1699;34322;25013;8364;943;17104;14983;236;4;26;6;11;4;2;0
KR_7370581439;Alistar;0;5011.35693359375;3;1;79;14942;3070;10772;1099;34435;7608;22868;3958;197;239;9662;44963;27671;14718;2574;82642;11750;42;0;110;58;7;16;0;0
KR_7370576029;Jayce;0;0;4;2;25;37826;28672;8638;516;162842;139077;19806;3959;3928;9589;2848;19945;13963;4375;1606;19502;12050;201;4;14;6;1;0;0;0
KR_7370576029;Zac;0;0;2;1;36;13090;870;10599;1620;196063;19136;109726;67201;278;28601;48512;42716;27973;10792;3950;25629;7800;5;148;27;6;3;4;0;0
KR_7370576029;Gragas;0;0;0;1;52;24439;2139;22209;90;133082;15115;117512;454;2849;2849;6582;28528;20025;7207;1295;18230;8425;172;0;11;6;0;1;1;0
KR_7370576029;Lucian;0;0;6;2;2;24975;21729;2264;981;139801;125702;5085;9013;519;4399;2373;17492;11014;5440;1037;8443;10850;191;8;15;7;4;0;0;0
KR_7370576029;Rell;0;0;0;0;58;8909;2029;5886;994;21832;5152;9907;6772;2037;3726;0;22118;14373;7104;639;25868;5475;28;0;72;42;9;9;1;0
KR_7370576029;Illaoi;1;0;2;2;2;18326;17185;1140;0;125533;123542;1735;256;1759;2305;6954;35820;18426;16547;846;21558;7950;173;4;14;8;0;0;0;0
KR_7370576029;Zyra;1;0;8;2;44;20258;1281;16668;2308;220419;16780;141206;62431;1000;20238;6767;17932;11198;5915;817;8715;10450;40;142;42;6;15;5;1;0
KR_7370576029;Yone;1;0;4;2;38;28760;20730;4522;3507;173495;138304;15718;19472;6702;8711;9145;36269;20327;14937;1005;27987;12700;215;8;15;9;0;2;1;0
KR_7370576029;Nilah;1;728.452392578125;2;1;12;16550;15657;0;893;144401;141003;0;3397;9750;9750;6240;21317;15064;5845;408;16106;11700;205;8;14;11;1;2;3;0
KR_7370576029;Alistar;1;6908.73291015625;2;1;83;12913;3160;8605;1147;26154;5294;14807;6052;0;233;11938;22133;12277;8829;1026;27183;6775;26;2;85;37;9;9;0;0
KR_7369964591;LeeSin;0;609.1985473632812;5;2;21;27912;22424;4571;916;203844;110259;45915;47669;0;4916;20718;39857;21318;17917;621;39471;13150;43;124;29;16;2;6;0;0
